order_id,user_id,order_date,item_id,item_price,qty,city,payment_type,order_status
o1427,u96,2023-02-16 17:49:00,i39,1807.93,4,Mumbai,upi,delivered
o1428,u389,2023-09-02 15:50:00,i69,307.3,4,Bangalore,card,delivered
o1429,u426,2023-10-26 00:49:00,i141,224.81,1,Mumbai,cash,cancelled
o1430,u394,2023-08-31 14:51:00,i49,1106.72,2,Chennai,upi,delivered
o1431,u431,2023-03-16 03:11:00,i28,861.34,4,Delhi,card,cancelled
o1432,u281,2023-08-26 09:34:00,i50,1509.59,2,Kolkata,cash,delivered
o1433,u246,2023-04-08 17:21:00,i87,636.12,2,Ahmedabad,netbanking,delivered
o1434,u383,2023-11-28 05:03:00,i27,799.51,1,Mumbai,card,delivered
o1435,u74,2023-01-27 23:43:00,i124,397.07,4,Chennai,upi,delivered
o1436,u234,2023-11-02 13:08:00,i87,1980.43,5,Bangalore,upi,delivered
o1437,u12,2023-03-06 05:05:00,i64,1971.36,4,Pune,netbanking,delivered
o1438,u136,2023-09-26 08:00:00,i57,1947.0,5,Ahmedabad,netbanking,delivered
o1439,u198,2023-10-07 19:03:00,i151,1977.78,5,Pune,card,delivered
o1440,u119,2023-08-08 12:32:00,i28,365.41,4,Pune,card,delivered
o1441,u116,2023-04-07 20:53:00,i151,164.84,5,Kolkata,upi,delivered
o1442,u458,2023-05-11 15:26:00,i40,1550.57,4,Ahmedabad,upi,delivered
o1443,u394,2023-07-01 14:22:00,i135,1969.38,3,Kolkata,upi,delivered
o1444,u239,2023-08-19 18:57:00,i197,861.48,1,Pune,netbanking,cancelled
o1445,u282,2023-02-02 14:51:00,i57,971.22,5,Pune,cash,delivered
o1446,u1,2023-01-11 09:26:00,i94,588.19,4,Chennai,card,delivered
o1447,u402,2023-06-09 17:14:00,i29,1215.44,3,Hyderabad,netbanking,delivered
o1448,u52,2023-05-09 04:29:00,i106,178.47,4,Delhi,cash,delivered
o1449,u10,2023-06-02 17:07:00,i54,1831.8,5,Kolkata,netbanking,delivered
o1450,u85,2023-12-07 21:05:00,i28,1325.45,5,Mumbai,netbanking,delivered
o1451,u130,2023-06-03 11:56:00,i73,1702.7,4,Delhi,upi,delivered
o1452,u23,2023-05-25 09:30:00,i184,540.53,1,Delhi,cash,delivered
o1453,u65,2023-08-30 03:59:00,i148,1498.32,2,Bangalore,netbanking,delivered
o1454,u325,2023-12-26 03:04:00,i39,1195.27,3,Chennai,netbanking,delivered
o1455,u278,2023-03-09 02:46:00,i156,783.95,1,Chennai,cash,delivered
o1456,u346,2023-09-15 20:37:00,i82,1990.2,1,Pune,card,delivered
o1457,u368,2023-11-09 15:06:00,i175,1246.72,1,Kolkata,upi,delivered
o1458,u451,2023-07-27 01:13:00,i13,1129.46,2,Kolkata,upi,delivered
o1459,u34,2023-07-15 02:35:00,i31,1556.66,2,Kolkata,upi,delivered
o1460,u421,2023-05-01 11:05:00,i39,1808.96,2,Bangalore,cash,delivered
o1461,u205,2023-12-09 10:21:00,i40,762.96,5,Delhi,cash,delivered
o1462,u252,2023-12-29 11:43:00,i159,1860.34,2,Pune,netbanking,delivered
o1463,u216,2023-09-27 00:15:00,i108,561.29,3,Pune,netbanking,delivered
o1464,u240,2023-06-04 11:51:00,i140,677.72,2,Chennai,cash,delivered
o1465,u262,2023-08-09 08:59:00,i198,1118.38,2,Chennai,upi,delivered
o1466,u313,2023-03-07 05:21:00,i89,1092.36,4,Ahmedabad,upi,delivered
o1467,u356,2023-12-23 21:33:00,i71,732.38,4,Bangalore,netbanking,delivered
o1468,u385,2023-08-07 20:06:00,i104,576.96,4,Mumbai,upi,delivered
o1469,u361,2023-09-28 08:59:00,i142,992.79,1,Kolkata,upi,delivered
o1470,u427,2023-10-13 11:47:00,i76,1775.58,3,Hyderabad,cash,returned
o1471,u76,2023-12-26 21:21:00,i85,609.75,5,Kolkata,upi,delivered
o1472,u409,2023-09-20 07:02:00,i59,524.13,5,Pune,cash,delivered
o1473,u161,2023-04-11 20:15:00,i133,1701.33,5,Delhi,netbanking,delivered
o1474,u253,2023-07-09 07:19:00,i131,1374.2,3,Mumbai,upi,delivered
o1475,u471,2023-07-17 23:22:00,i178,978.62,1,Pune,card,delivered
o1476,u373,2023-05-16 19:25:00,i146,1400.95,1,Pune,cash,delivered
o1477,u60,2023-09-30 10:05:00,i121,1429.0,1,Ahmedabad,upi,delivered
o1478,u181,2023-12-11 05:26:00,i166,858.8,2,Hyderabad,cash,delivered
o1479,u496,2023-02-24 08:13:00,i10,1642.27,4,Mumbai,netbanking,delivered
o1480,u210,2023-02-22 05:22:00,i62,745.71,4,Delhi,netbanking,delivered
o1481,u219,2023-08-03 11:42:00,i146,1555.51,5,Delhi,cash,delivered
o1482,u440,2023-05-29 11:20:00,i104,975.35,2,Mumbai,netbanking,delivered
o1483,u337,2023-04-23 11:16:00,i118,1233.45,1,Delhi,netbanking,delivered
o1484,u88,2023-03-08 00:42:00,i111,696.64,1,Delhi,netbanking,cancelled
o1485,u37,2023-02-09 00:08:00,i4,1995.36,3,Kolkata,cash,delivered
o1486,u233,2023-01-23 00:36:00,i23,1088.6,2,Pune,upi,delivered
o1487,u283,2023-02-14 16:33:00,i29,707.74,4,Kolkata,card,delivered
o1488,u339,2023-03-18 01:08:00,i151,1857.32,2,Delhi,cash,returned
o1489,u57,2023-09-13 04:43:00,i90,414.62,2,Hyderabad,cash,cancelled
o1490,u413,2023-04-29 11:21:00,i193,1334.45,1,Bangalore,upi,delivered
o1491,u55,2023-12-20 12:10:00,i4,1005.73,2,Hyderabad,cash,delivered
o1492,u262,2023-11-29 10:30:00,i152,1274.63,1,Kolkata,card,delivered
o1493,u379,2023-10-16 06:52:00,i61,1760.58,4,Pune,netbanking,returned
o1494,u370,2023-10-14 04:38:00,i70,142.04,5,Bangalore,netbanking,delivered
o1495,u189,2023-07-06 12:53:00,i139,727.49,5,Kolkata,upi,delivered
o1496,u2,2023-09-08 04:39:00,i102,1836.78,4,Kolkata,netbanking,delivered
o1497,u221,2023-12-03 01:28:00,i63,1952.8,4,Kolkata,upi,delivered
o1498,u481,2023-05-22 14:04:00,i96,1482.13,4,Ahmedabad,upi,delivered
o1499,u217,2023-01-26 12:57:00,i133,953.11,2,Chennai,card,delivered
o1500,u301,2023-08-08 10:30:00,i70,435.35,3,Bangalore,netbanking,delivered
o1501,u287,2023-02-01 15:34:00,i182,1035.07,5,Pune,card,delivered
o1502,u240,2023-04-07 01:07:00,i135,1148.46,5,Chennai,upi,delivered
o1503,u135,2023-02-14 20:45:00,i112,1316.36,2,Kolkata,cash,delivered
o1504,u104,2023-06-05 11:03:00,i71,1060.99,4,Bangalore,cash,delivered
o1505,u408,2023-12-19 01:09:00,i121,1752.05,2,Ahmedabad,cash,delivered
o1506,u24,2023-11-17 21:06:00,i144,569.16,5,Hyderabad,upi,delivered
o1507,u237,2023-06-29 01:25:00,i57,450.12,1,Pune,cash,delivered
o1508,u82,2023-07-16 11:51:00,i22,1916.47,4,Kolkata,netbanking,delivered
o1509,u253,2023-09-28 12:44:00,i20,1909.74,1,Chennai,card,delivered
o1510,u17,2023-10-09 01:34:00,i110,48.61,3,Kolkata,card,delivered
o1511,u118,2023-04-21 18:04:00,i199,1966.37,5,Ahmedabad,netbanking,delivered
o1512,u23,2023-11-23 03:11:00,i99,858.68,1,Delhi,cash,cancelled
o1513,u76,2023-06-30 22:30:00,i43,323.52,3,Hyderabad,upi,delivered
o1514,u190,2023-11-22 20:16:00,i47,1566.14,3,Pune,netbanking,delivered
o1515,u34,2023-07-31 20:45:00,i78,1780.78,4,Bangalore,upi,delivered
o1516,u454,2023-09-14 08:45:00,i161,777.05,5,Bangalore,netbanking,delivered
o1517,u221,2023-03-29 23:27:00,i199,484.69,4,Pune,card,delivered
o1518,u208,2023-05-02 04:20:00,i164,246.9,1,Pune,netbanking,delivered
o1519,u246,2023-06-18 02:30:00,i125,669.2,3,Ahmedabad,netbanking,delivered
o1520,u139,2023-09-16 16:42:00,i192,1504.91,2,Kolkata,netbanking,delivered
o1521,u231,2023-03-22 21:10:00,i146,370.84,2,Mumbai,cash,delivered
o1522,u234,2023-05-23 09:31:00,i86,575.17,4,Ahmedabad,card,delivered
o1523,u161,2023-12-29 12:33:00,i111,1156.04,5,Mumbai,upi,delivered
o1524,u407,2023-10-31 22:17:00,i140,1549.62,4,Pune,netbanking,delivered
o1525,u81,2023-02-28 09:19:00,i83,1758.84,1,Hyderabad,upi,delivered
o1526,u276,2023-01-23 01:49:00,i1,500.01,3,Delhi,cash,delivered
o1527,u430,2023-01-06 04:45:00,i145,1650.55,1,Delhi,cash,delivered
o1528,u10,2023-12-21 08:26:00,i164,1503.19,4,Chennai,card,delivered
o1529,u245,2023-11-19 10:11:00,i194,439.21,4,Ahmedabad,netbanking,delivered
o1530,u57,2023-07-31 17:14:00,i127,1660.2,1,Pune,netbanking,cancelled
o1531,u306,2023-10-06 08:15:00,i161,218.46,5,Mumbai,netbanking,delivered
o1532,u263,2023-12-04 22:56:00,i193,1028.03,2,Kolkata,cash,cancelled
o1533,u19,2023-01-26 10:53:00,i85,435.44,5,Delhi,cash,delivered
o1534,u81,2023-08-25 20:54:00,i88,231.14,2,Chennai,netbanking,delivered
o1535,u204,2023-10-02 15:18:00,i189,1384.75,3,Bangalore,upi,delivered
o1536,u307,2023-06-09 08:27:00,i19,516.84,5,Ahmedabad,card,delivered
o1537,u463,2023-08-10 16:54:00,i82,1119.5,5,Ahmedabad,netbanking,delivered
o1538,u3,2023-03-28 21:14:00,i162,1556.42,2,Pune,upi,delivered
o1539,u444,2023-05-29 14:57:00,i176,1757.2,5,Chennai,cash,delivered
o1540,u199,2023-09-19 19:24:00,i104,1689.2,1,Pune,cash,delivered
o1541,u161,2023-03-26 03:46:00,i49,1077.26,2,Bangalore,netbanking,delivered
o1542,u253,2023-04-29 06:56:00,i177,53.19,5,Delhi,cash,returned
o1543,u279,2023-01-15 05:09:00,i15,688.02,3,Bangalore,card,delivered
o1544,u204,2023-06-10 09:45:00,i13,926.54,1,Ahmedabad,upi,delivered
o1545,u107,2023-10-16 18:01:00,i84,1806.35,4,Hyderabad,netbanking,delivered
o1546,u14,2023-05-07 12:59:00,i3,891.19,3,Ahmedabad,card,delivered
o1547,u432,2023-08-30 11:59:00,i89,621.33,1,Mumbai,netbanking,delivered
o1548,u356,2023-03-06 22:26:00,i116,478.87,5,Bangalore,cash,delivered
o1549,u28,2023-04-04 21:52:00,i137,1732.94,4,Ahmedabad,upi,delivered
o1550,u349,2023-11-01 05:26:00,i185,344.75,3,Pune,netbanking,delivered
o1551,u325,2023-10-17 23:38:00,i48,787.88,2,Chennai,card,delivered
o1552,u221,2023-02-06 07:21:00,i99,1297.99,4,Bangalore,cash,delivered
o1553,u500,2023-01-07 04:33:00,i95,1494.76,4,Kolkata,card,returned
o1554,u167,2023-07-31 05:02:00,i19,1449.9,4,Chennai,card,delivered
o1555,u432,2023-09-11 19:28:00,i139,1967.65,4,Pune,upi,returned
o1556,u41,2023-08-06 10:29:00,i141,556.28,3,Mumbai,card,delivered
o1557,u8,2023-01-14 06:01:00,i55,563.64,1,Kolkata,card,delivered
o1558,u333,2023-07-11 13:37:00,i179,470.51,1,Kolkata,upi,delivered
o1559,u86,2023-02-16 17:21:00,i65,1059.04,2,Bangalore,upi,delivered
o1560,u72,2023-01-04 07:32:00,i175,1582.76,4,Mumbai,netbanking,delivered
o1561,u487,2023-01-03 11:26:00,i92,1647.32,1,Pune,netbanking,delivered
o1562,u414,2023-12-06 06:29:00,i118,937.48,5,Ahmedabad,upi,delivered
o1563,u227,2023-11-04 07:14:00,i109,539.52,2,Bangalore,netbanking,delivered
o1564,u450,2023-09-07 16:41:00,i48,620.43,5,Ahmedabad,upi,returned
o1565,u108,2023-09-07 15:55:00,i141,1180.62,4,Kolkata,card,delivered
o1566,u111,2023-08-09 12:24:00,i170,1442.38,1,Ahmedabad,cash,delivered
o1567,u23,2023-10-30 02:55:00,i55,1283.1,1,Kolkata,upi,delivered
o1568,u79,2023-08-20 14:21:00,i150,1114.73,1,Pune,netbanking,delivered
o1569,u250,2023-10-16 05:53:00,i121,1547.38,4,Ahmedabad,cash,delivered
o1570,u51,2023-09-11 11:53:00,i91,1907.25,1,Mumbai,netbanking,delivered
o1571,u227,2023-10-27 01:07:00,i81,1774.7,5,Ahmedabad,card,delivered
o1572,u100,2023-04-04 03:58:00,i11,1242.04,5,Kolkata,upi,delivered
o1573,u134,2023-11-11 17:33:00,i75,1388.16,4,Kolkata,cash,delivered
o1574,u107,2023-08-26 10:44:00,i105,978.26,2,Bangalore,netbanking,delivered
o1575,u70,2023-08-05 06:11:00,i193,15.02,4,Chennai,cash,delivered
o1576,u246,2023-08-12 11:09:00,i100,146.28,3,Bangalore,upi,delivered
o1577,u344,2023-10-25 16:21:00,i175,85.05,4,Hyderabad,card,delivered
o1578,u90,2023-03-30 19:13:00,i150,1064.58,2,Mumbai,upi,delivered
o1579,u306,2023-08-03 05:40:00,i191,1598.5,5,Pune,upi,delivered
o1580,u200,2023-12-27 15:53:00,i64,1738.85,4,Kolkata,card,returned
o1581,u397,2023-12-29 19:24:00,i69,1381.69,5,Mumbai,card,delivered
o1582,u340,2023-01-16 12:01:00,i200,860.92,3,Pune,cash,cancelled
o1583,u271,2023-02-18 07:33:00,i122,1694.43,2,Ahmedabad,cash,cancelled
o1584,u500,2023-08-09 18:04:00,i129,560.66,1,Pune,upi,delivered
o1585,u435,2023-04-14 16:53:00,i66,1311.91,1,Pune,cash,delivered
o1586,u132,2023-02-09 00:48:00,i90,1778.31,1,Pune,cash,delivered
o1587,u33,2023-07-31 04:37:00,i27,931.89,1,Chennai,cash,cancelled
o1588,u108,2023-05-23 01:51:00,i60,912.79,3,Ahmedabad,cash,delivered
o1589,u445,2023-10-10 01:32:00,i67,1437.1,1,Kolkata,upi,delivered
o1590,u478,2023-08-18 00:52:00,i160,1510.55,4,Pune,cash,delivered
o1591,u117,2023-04-27 06:34:00,i162,498.05,5,Pune,cash,cancelled
o1592,u292,2023-10-13 04:42:00,i99,1914.74,3,Bangalore,cash,delivered
o1593,u311,2023-05-21 18:20:00,i112,1618.25,4,Ahmedabad,netbanking,delivered
o1594,u241,2023-06-01 06:01:00,i121,460.15,5,Bangalore,card,delivered
o1595,u436,2023-11-14 22:25:00,i52,508.43,1,Ahmedabad,cash,delivered
o1596,u421,2023-10-29 16:29:00,i45,188.83,5,Chennai,netbanking,delivered
o1597,u112,2023-03-18 07:24:00,i144,1905.62,5,Ahmedabad,upi,delivered
o1598,u119,2023-10-26 06:22:00,i35,1444.05,2,Chennai,upi,delivered
o1599,u440,2023-09-06 17:05:00,i198,553.72,5,Bangalore,card,delivered
o1600,u214,2023-06-25 15:05:00,i178,1865.28,3,Pune,upi,cancelled
o1601,u300,2023-09-12 00:25:00,i71,1410.0,3,Delhi,cash,delivered
o1602,u430,2023-06-10 03:04:00,i75,295.21,1,Hyderabad,cash,delivered
o1603,u13,2023-05-11 14:28:00,i37,1148.62,4,Hyderabad,cash,delivered
o1604,u147,2023-03-15 06:46:00,i8,588.96,4,Ahmedabad,card,delivered
o1605,u402,2023-09-29 02:18:00,i98,696.72,3,Bangalore,upi,delivered
o1606,u6,2023-10-17 02:34:00,i9,1142.96,4,Kolkata,netbanking,delivered
o1607,u167,2023-03-25 07:04:00,i174,1181.74,3,Kolkata,card,returned
o1608,u332,2023-11-16 21:35:00,i63,388.98,5,Mumbai,netbanking,delivered
o1609,u229,2023-01-01 02:13:00,i40,324.68,1,Hyderabad,card,returned
o1610,u115,2023-10-17 22:12:00,i144,204.32,5,Hyderabad,card,returned
o1611,u114,2023-12-18 21:39:00,i129,1883.81,1,Chennai,netbanking,delivered
o1612,u82,2023-04-28 15:20:00,i136,1963.57,5,Delhi,netbanking,delivered
o1613,u22,2023-11-20 06:40:00,i112,437.27,1,Chennai,netbanking,delivered
o1614,u441,2023-05-26 10:12:00,i136,735.88,3,Chennai,cash,delivered
o1615,u121,2023-03-15 19:03:00,i153,818.59,1,Kolkata,upi,delivered
o1616,u408,2023-05-16 07:58:00,i14,1074.43,1,Kolkata,cash,delivered
o1617,u86,2023-01-23 14:59:00,i91,1981.37,2,Hyderabad,cash,delivered
o1618,u308,2023-09-20 09:29:00,i76,342.54,1,Hyderabad,card,delivered
o1619,u260,2023-08-26 17:16:00,i59,1851.37,1,Chennai,netbanking,delivered
o1620,u164,2023-03-18 03:39:00,i70,549.94,4,Ahmedabad,netbanking,delivered
o1621,u33,2023-07-26 15:40:00,i189,382.26,3,Pune,card,delivered
o1622,u115,2023-11-08 16:09:00,i82,1572.98,4,Ahmedabad,upi,delivered
o1623,u76,2023-06-30 14:17:00,i130,1499.39,1,Delhi,upi,delivered
o1624,u453,2023-11-09 12:38:00,i82,146.16,2,Bangalore,upi,delivered
o1625,u47,2023-08-26 13:28:00,i82,844.5,2,Kolkata,cash,delivered
o1626,u398,2023-11-25 06:15:00,i73,257.85,3,Delhi,card,delivered
o1627,u402,2023-05-01 16:44:00,i174,764.39,5,Kolkata,upi,returned
o1628,u286,2023-06-27 02:04:00,i125,1530.01,4,Delhi,upi,delivered
o1629,u78,2023-12-22 05:23:00,i124,80.82,2,Ahmedabad,netbanking,delivered
o1630,u24,2023-11-10 06:16:00,i133,1134.12,2,Ahmedabad,netbanking,returned
o1631,u448,2023-08-01 04:41:00,i21,1103.1,1,Ahmedabad,netbanking,delivered
o1632,u245,2023-03-07 20:08:00,i77,171.31,2,Hyderabad,upi,delivered
o1633,u394,2023-01-04 15:57:00,i178,1849.64,4,Ahmedabad,netbanking,delivered
o1634,u271,2023-06-28 07:04:00,i40,1646.97,2,Mumbai,card,delivered
o1635,u363,2023-03-02 08:20:00,i168,442.74,2,Kolkata,netbanking,delivered
o1636,u411,2023-10-19 20:57:00,i122,1106.44,1,Ahmedabad,card,delivered
o1637,u414,2023-09-12 12:59:00,i150,854.77,2,Chennai,upi,delivered
o1638,u290,2023-08-27 06:09:00,i195,315.87,4,Delhi,card,returned
o1639,u364,2023-10-25 19:37:00,i21,1444.05,4,Pune,netbanking,delivered
o1640,u305,2023-02-06 18:22:00,i161,618.23,3,Hyderabad,cash,delivered
o1641,u416,2023-11-16 04:00:00,i76,659.91,1,Bangalore,cash,cancelled
o1642,u268,2023-06-13 19:26:00,i121,1138.07,2,Kolkata,cash,delivered
o1643,u375,2023-08-03 05:25:00,i169,229.63,2,Mumbai,upi,cancelled
o1644,u1,2023-07-17 06:17:00,i85,734.85,5,Kolkata,card,delivered
o1645,u301,2023-10-08 04:33:00,i123,1783.68,3,Hyderabad,card,delivered
o1646,u234,2023-06-20 06:55:00,i143,957.99,4,Chennai,card,delivered
o1647,u336,2023-06-18 19:38:00,i100,979.98,1,Kolkata,upi,delivered
o1648,u482,2023-01-26 19:55:00,i74,752.08,3,Pune,upi,delivered
o1649,u78,2023-02-24 08:48:00,i157,1546.59,4,Pune,upi,delivered
o1650,u146,2023-07-14 08:01:00,i163,722.81,3,Mumbai,upi,delivered
o1651,u488,2023-01-23 04:43:00,i68,901.94,5,Delhi,cash,delivered
o1652,u56,2023-06-13 21:54:00,i163,321.2,2,Mumbai,netbanking,delivered
o1653,u240,2023-12-12 02:03:00,i181,541.57,4,Bangalore,card,delivered
o1654,u133,2023-04-04 18:38:00,i3,752.31,3,Mumbai,cash,delivered
o1655,u236,2023-11-25 23:46:00,i101,620.83,5,Mumbai,card,cancelled
o1656,u257,2023-03-26 21:48:00,i194,450.08,1,Kolkata,upi,delivered
o1657,u100,2023-03-10 16:08:00,i99,1313.28,3,Bangalore,netbanking,delivered
o1658,u485,2023-08-14 10:37:00,i157,1935.32,1,Ahmedabad,cash,delivered
o1659,u303,2023-03-27 12:41:00,i38,1451.42,4,Ahmedabad,cash,delivered
o1660,u131,2023-11-07 14:12:00,i115,105.22,5,Mumbai,netbanking,delivered
o1661,u400,2023-12-19 00:48:00,i24,455.63,1,Delhi,upi,returned
o1662,u132,2023-11-15 18:35:00,i131,678.9,3,Hyderabad,card,delivered
o1663,u376,2023-10-13 23:39:00,i128,76.32,5,Hyderabad,upi,delivered
o1664,u18,2023-05-06 12:36:00,i138,212.49,1,Pune,netbanking,cancelled
o1665,u163,2023-06-10 17:53:00,i21,1969.47,5,Bangalore,card,delivered
o1666,u383,2023-07-23 23:56:00,i104,1151.67,1,Mumbai,card,delivered
o1667,u376,2023-12-20 20:13:00,i61,1937.74,5,Hyderabad,netbanking,cancelled
o1668,u29,2023-06-08 03:56:00,i46,1867.37,4,Hyderabad,card,delivered
o1669,u40,2023-08-05 07:48:00,i40,1160.13,4,Hyderabad,cash,delivered
o1670,u376,2023-04-12 06:07:00,i160,1221.04,3,Hyderabad,upi,delivered
o1671,u316,2023-09-16 00:44:00,i47,1547.22,1,Hyderabad,upi,delivered
o1672,u15,2023-09-25 03:54:00,i27,456.11,5,Mumbai,card,delivered
o1673,u29,2023-11-09 04:10:00,i35,608.69,4,Delhi,card,delivered
o1674,u177,2023-07-09 17:06:00,i141,339.12,4,Hyderabad,netbanking,delivered
o1675,u191,2023-02-14 02:18:00,i21,1454.56,1,Hyderabad,upi,delivered
o1676,u477,2023-11-09 03:14:00,i23,1082.02,3,Bangalore,cash,returned
o1677,u378,2023-01-17 23:55:00,i85,203.61,5,Delhi,upi,delivered
o1678,u302,2023-03-09 22:52:00,i38,844.48,2,Delhi,netbanking,delivered
o1679,u347,2023-05-20 00:24:00,i61,826.3,2,Bangalore,netbanking,delivered
o1680,u2,2023-03-07 19:12:00,i26,873.81,4,Pune,card,delivered
o1681,u279,2023-08-31 17:19:00,i76,234.71,1,Kolkata,netbanking,returned
o1682,u195,2023-05-14 02:03:00,i60,1699.98,4,Pune,card,delivered
o1683,u326,2023-09-29 10:30:00,i35,273.89,3,Kolkata,netbanking,delivered
o1684,u160,2023-12-03 09:35:00,i48,597.95,1,Pune,netbanking,delivered
o1685,u332,2023-11-30 21:31:00,i26,1437.54,5,Pune,netbanking,delivered
o1686,u327,2023-08-14 20:50:00,i35,272.3,2,Ahmedabad,upi,delivered
o1687,u354,2023-12-25 06:28:00,i102,532.53,4,Kolkata,card,delivered
o1688,u164,2023-08-29 10:13:00,i14,605.65,5,Mumbai,upi,delivered
o1689,u347,2023-08-08 05:33:00,i136,957.96,5,Chennai,cash,delivered
o1690,u453,2023-05-01 14:31:00,i124,79.25,2,Pune,netbanking,delivered
o1691,u483,2023-05-13 14:05:00,i118,1540.93,3,Hyderabad,upi,delivered
o1692,u66,2023-11-26 08:48:00,i87,1361.9,4,Bangalore,card,delivered
o1693,u225,2023-02-22 21:16:00,i83,1575.81,3,Kolkata,upi,cancelled
o1694,u411,2023-09-10 06:11:00,i66,1690.27,4,Kolkata,cash,cancelled
o1695,u259,2023-09-03 19:50:00,i95,798.15,4,Ahmedabad,upi,cancelled
o1696,u238,2023-11-01 16:28:00,i37,763.35,4,Mumbai,netbanking,delivered
o1697,u419,2023-05-14 23:57:00,i26,791.24,1,Mumbai,card,delivered
o1698,u201,2023-01-31 20:58:00,i158,807.62,5,Kolkata,upi,delivered
o1699,u317,2023-07-27 20:41:00,i163,472.32,4,Kolkata,card,delivered
o1700,u216,2023-11-01 18:49:00,i38,52.87,1,Ahmedabad,upi,delivered
o1701,u243,2023-05-11 19:55:00,i88,1722.93,1,Bangalore,card,delivered
o1702,u25,2023-06-18 05:18:00,i162,712.38,1,Chennai,upi,delivered
o1703,u497,2023-04-16 09:12:00,i92,57.63,5,Pune,netbanking,delivered
o1704,u478,2023-05-19 20:21:00,i61,1015.68,1,Delhi,card,delivered
o1705,u354,2023-10-28 16:32:00,i88,868.12,3,Ahmedabad,netbanking,delivered
o1706,u82,2023-11-28 04:49:00,i67,1640.56,4,Kolkata,cash,delivered
o1707,u256,2023-04-17 16:22:00,i69,1028.63,5,Bangalore,upi,delivered
o1708,u40,2023-09-20 23:12:00,i172,1029.32,3,Hyderabad,upi,returned
o1709,u471,2023-08-28 14:06:00,i61,840.57,3,Delhi,upi,delivered
o1710,u403,2023-06-20 10:08:00,i30,769.36,5,Mumbai,cash,delivered
o1711,u467,2023-11-29 14:05:00,i168,1635.29,1,Hyderabad,card,delivered
o1712,u245,2023-12-04 05:57:00,i100,1780.69,2,Bangalore,card,delivered
o1713,u406,2023-04-09 13:05:00,i98,1879.2,1,Pune,netbanking,delivered
o1714,u484,2023-02-23 12:06:00,i114,1183.71,5,Bangalore,card,returned
o1715,u283,2023-06-26 09:30:00,i145,1905.25,1,Kolkata,card,delivered
o1716,u500,2023-01-09 03:38:00,i22,1315.44,2,Kolkata,netbanking,returned
o1717,u276,2023-01-04 01:05:00,i66,1299.63,5,Bangalore,card,delivered
o1718,u252,2023-08-04 03:39:00,i199,104.84,5,Ahmedabad,cash,delivered
o1719,u203,2023-06-07 07:29:00,i96,1974.16,1,Ahmedabad,cash,delivered
o1720,u84,2023-12-13 23:28:00,i28,652.45,4,Hyderabad,cash,delivered
o1721,u464,2023-12-04 15:21:00,i3,1198.37,1,Ahmedabad,upi,delivered
o1722,u353,2023-01-06 05:21:00,i92,1523.06,4,Pune,card,cancelled
o1723,u444,2023-08-03 03:13:00,i76,1970.23,5,Ahmedabad,upi,delivered
o1724,u435,2023-01-23 02:24:00,i153,1806.44,4,Pune,cash,delivered
o1725,u423,2023-12-07 05:36:00,i81,1112.14,3,Chennai,card,delivered
o1726,u29,2023-11-26 03:50:00,i33,1999.41,1,Ahmedabad,upi,delivered
o1727,u98,2023-09-22 13:20:00,i90,497.44,3,Pune,cash,delivered
o1728,u256,2023-07-13 06:13:00,i107,1012.22,1,Pune,netbanking,delivered
o1729,u282,2023-04-10 07:49:00,i38,117.92,4,Ahmedabad,upi,delivered
o1730,u101,2023-01-31 07:25:00,i192,1539.19,2,Chennai,upi,delivered
o1731,u241,2023-11-03 23:17:00,i19,1966.72,1,Ahmedabad,cash,cancelled
o1732,u320,2023-02-28 20:39:00,i67,1260.38,5,Pune,upi,delivered
o1733,u309,2023-10-16 06:59:00,i36,271.95,3,Mumbai,upi,delivered
o1734,u390,2023-09-04 17:30:00,i186,1156.32,2,Mumbai,netbanking,delivered
o1735,u5,2023-10-20 08:38:00,i92,1483.17,1,Ahmedabad,upi,delivered
o1736,u430,2023-01-28 12:30:00,i27,1463.54,4,Delhi,upi,delivered
o1737,u311,2023-05-21 09:26:00,i198,40.04,2,Mumbai,upi,delivered
o1738,u110,2023-08-24 03:53:00,i64,42.39,3,Bangalore,netbanking,delivered
o1739,u367,2023-08-19 06:28:00,i142,1588.21,4,Ahmedabad,upi,delivered
o1740,u378,2023-06-10 18:10:00,i48,344.29,4,Chennai,netbanking,delivered
o1741,u106,2023-11-12 02:58:00,i106,1645.23,4,Hyderabad,netbanking,delivered
o1742,u464,2023-09-22 09:32:00,i135,1707.59,5,Mumbai,upi,delivered
o1743,u490,2023-04-06 03:11:00,i121,1889.21,4,Ahmedabad,upi,delivered
o1744,u486,2023-09-23 05:41:00,i122,827.47,4,Hyderabad,upi,delivered
o1745,u36,2023-09-02 17:55:00,i197,1144.9,4,Mumbai,card,cancelled
